Unnamed: 0,dataset_id,experiment_id,train_time,pred_time,mse,mae,r2,target_avg,target_var,target_mad,meta_params,data_params,model_name,model_index
10,4,11,0.0237529277801513,0.0002493858337402,8488.99617119849,75.65681383731757,0.6488372334356381,-0.3298676155055473,24646.85720778126,125.0147054754414,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.6, 'random_state': 6}",DecisionTreeRegressor,1
11,4,12,7.446129322052002,0.019991397857666,11324.950843207956,81.84592416781173,0.5315228103413265,-0.3298676155055473,24646.85720778126,125.0147054754414,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.6, 'random_state': 6}",ForestBasedTree,2
12,5,13,0.3248155117034912,0.001697301864624,1816.484715713668,33.26603220916838,0.8638283851532875,-1.4513818685120363,13879.934461568586,94.06913301765718,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.5, 'random_state': 6}",RandomForestRegressor,0
13,5,14,0.1328487396240234,0.0004384517669677,3138.867984583542,42.07032573014297,0.7646967692302006,-1.4513818685120363,13879.934461568586,94.06913301765718,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.5, 'random_state': 6}",DecisionTreeRegressor,1
14,5,15,75.87477493286133,0.2136709690093994,2869.1265350181907,41.99288969354336,0.7849177644638301,-1.4513818685120363,13879.934461568586,94.06913301765718,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.5, 'random_state': 6}",ForestBasedTree,2
15,6,16,2.25339937210083,0.0020577907562255,14115.32432655114,94.27626529086258,0.6470535986289343,-3.616460510788326,38909.4650633743,157.3529649870552,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.2, 'random_state': 6}",RandomForestRegressor,0
16,6,17,0.7778356075286865,0.000521183013916,23996.287727382256,122.49822980610396,0.3999852073031605,-3.616460510788326,38909.4650633743,157.3529649870552,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.2, 'random_state': 6}",DecisionTreeRegressor,1
17,6,18,61.72373652458191,0.1299805641174316,40130.26670856034,158.99070001893594,-0.0034366120943511,-3.616460510788326,38909.4650633743,157.3529649870552,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.2, 'random_state': 6}",ForestBasedTree,2
18,7,19,0.2612812519073486,0.000798225402832,125296.42702470683,281.42445567147246,0.2460700292732605,-23.70028561395717,162737.75937933134,321.500426801463,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.4, 'random_state': 6}",RandomForestRegressor,0
19,7,20,0.0800201892852783,0.000239610671997,147578.28093311525,303.5118191942349,0.1119963141337913,-23.70028561395717,162737.75937933134,321.500426801463,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.4, 'random_state': 6}",DecisionTreeRegressor,1
20,7,21,12.26824426651001,0.0217049121856689,161665.87521450475,313.133382199073,0.0272288567019538,-23.70028561395717,162737.75937933134,321.500426801463,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.4, 'random_state': 6}",ForestBasedTree,2
21,8,22,0.2016394138336181,0.001270055770874,905.8561487270748,23.527864724721752,0.9217329977371564,-1.937067712301141,11513.327910935828,85.73104774169636,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 6}",RandomForestRegressor,0
22,8,23,0.0747818946838378,0.0003392696380615,1369.672097268468,27.598491602730977,0.8816587718845817,-1.937067712301141,11513.327910935828,85.73104774169636,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 6}",DecisionTreeRegressor,1
23,8,24,48.092609882354736,0.1862804889678955,1433.7497735666857,29.48666370927751,0.8761223877215136,-1.937067712301141,11513.327910935828,85.73104774169636,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 7000, 'n_features': 10, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 6}",ForestBasedTree,2
24,9,25,3.5904245376586914,0.0023488998413085,11297.106726028946,83.87994871876127,0.6784391884687576,-0.599414751467391,34944.74118980082,148.9483634269351,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 6}",RandomForestRegressor,0
25,9,26,1.0536510944366455,0.0005671977996826,18862.54678746866,109.12733756639804,0.4630965255422948,-0.599414751467391,34944.74118980082,148.9483634269351,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 6}",DecisionTreeRegressor,1
26,9,27,103.50149631500244,0.1969280242919922,14966.998544604288,96.78449415995422,0.5739793988932571,-0.599414751467391,34944.74118980082,148.9483634269351,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 6}",ForestBasedTree,2
27,10,28,0.5486516952514648,0.0009961128234863,35811.31454190218,152.6254412107832,0.3793243333157193,-9.36123399876092,61936.41873638786,199.2281004240228,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.3, 'random_state': 6}",RandomForestRegressor,0
28,10,29,0.2447957992553711,0.000260591506958,48391.59558247143,177.21341246836727,0.1612850230637985,-9.36123399876092,61936.41873638786,199.2281004240228,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.3, 'random_state': 6}",DecisionTreeRegressor,1
29,10,30,17.884361505508423,0.0192062854766845,47569.557475163565,174.81033489149172,0.1755324489631242,-9.36123399876092,61936.41873638786,199.2281004240228,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 6}","{'n_samples': 1000, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.3, 'random_state': 6}",ForestBasedTree,2
