,dataset_id,experiment_id,train_time,pred_time,accuracy,meta_params,data_params,model_name,model_index
0,1,1,0.43439269065856934,0.002374887466430664,0.5161538461538462,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 7}","{'n_samples': 13000, 'n_features': 70, 'n_informative': 35, 'n_classes': 6, 'n_redundant': 21, 'n_repeated': 7, 'random_state': 7}",RandomForestClassifier,0
1,1,2,2.9556071758270264,0.0007567405700683594,0.33576923076923076,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 7}","{'n_samples': 13000, 'n_features': 70, 'n_informative': 35, 'n_classes': 6, 'n_redundant': 21, 'n_repeated': 7, 'random_state': 7}",DecisionTreeClassifier,1
2,1,3,365.614385843277,0.548405647277832,0.1626923076923077,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 7}","{'n_samples': 13000, 'n_features': 70, 'n_informative': 35, 'n_classes': 6, 'n_redundant': 21, 'n_repeated': 7, 'random_state': 7}",ForestBasedTree,2
3,1,4,65398.11133694649,37.59724140167236,0.16846153846153847,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 7}","{'n_samples': 13000, 'n_features': 70, 'n_informative': 35, 'n_classes': 6, 'n_redundant': 21, 'n_repeated': 7, 'random_state': 7}",PrevPaperClassifier,3
