,dataset_id,experiment_id,train_time,pred_time,mse,mae,r2,target_avg,target_var,target_mad,meta_params,data_params,model_name,model_index
20,7,21,8.058288812637329,0.02117133140563965,3677.0677999293284,47.82930839434074,0.7277365465822259,2.444321403905431,14220.432422259593,94.97489433935782,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 1300, 'n_features': 15, 'n_informative': 4, 'tail_strength': 0.5, 'random_state': 4}",ForestBasedTree,2
21,8,22,0.6230282783508301,0.0007565021514892578,113690.51449314566,264.7521929997196,0.2538865798885449,-4.557213448610804,140617.93144401966,296.22525237226245,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 40, 'tail_strength': 0.1, 'random_state': 4}",RandomForestRegressor,0
22,8,23,0.3450489044189453,0.0002703666687011719,183772.99491908954,343.81029949053163,-0.20604166824729764,-4.557213448610804,140617.93144401966,296.22525237226245,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 40, 'tail_strength': 0.1, 'random_state': 4}",DecisionTreeRegressor,1
23,8,24,25.342870235443115,0.01332402229309082,141846.7995235302,300.84771538112034,0.06910615018154653,-4.557213448610804,140617.93144401966,296.22525237226245,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 40, 'tail_strength': 0.1, 'random_state': 4}",ForestBasedTree,2
24,9,25,0.20622849464416504,0.000949859619140625,30461.92083441469,143.88172560889822,0.44922951667731925,5.3247234897656295,56103.61168153305,191.3591962240835,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.4, 'random_state': 4}",RandomForestRegressor,0
25,9,26,0.13597750663757324,0.00026226043701171875,40213.27172349798,159.75498259846,0.27291902491864506,5.3247234897656295,56103.61168153305,191.3591962240835,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.4, 'random_state': 4}",DecisionTreeRegressor,1
26,9,27,10.306802034378052,0.017435312271118164,44023.80227521833,172.6529093222395,0.20402226147765423,5.3247234897656295,56103.61168153305,191.3591962240835,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.4, 'random_state': 4}",ForestBasedTree,2
27,10,28,0.7062728404998779,0.0009479522705078125,552341.016816038,592.0214535638935,0.028781831409269376,-16.552257694525366,629924.4338406196,625.1022339826068,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.2, 'random_state': 4}",RandomForestRegressor,0
28,10,29,0.39542698860168457,0.0002987384796142578,901831.107918218,760.6657088182652,-0.5857499811610021,-16.552257694525366,629924.4338406196,625.1022339826068,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.2, 'random_state': 4}",DecisionTreeRegressor,1
29,10,30,31.715474843978882,0.012650251388549805,618798.0655835314,629.9782136980572,-0.08807404427053123,-16.552257694525366,629924.4338406196,625.1022339826068,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 4}","{'n_samples': 700, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.2, 'random_state': 4}",ForestBasedTree,2
