,dataset_id,experiment_id,train_time,pred_time,accuracy,meta_params,data_params,model_name,model_index
0,1,1,0.030254840850830078,0.0006504058837890625,0.75,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 1}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 35, 'n_classes': 2, 'n_redundant': 21, 'n_repeated': 4, 'random_state': 1}",RandomForestClassifier,0
1,1,2,1.2835326194763184,0.0002536773681640625,0.625,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 1}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 35, 'n_classes': 2, 'n_redundant': 21, 'n_repeated': 4, 'random_state': 1}",DecisionTreeClassifier,1
2,1,3,28.46627640724182,0.018820762634277344,0.615,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 1}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 35, 'n_classes': 2, 'n_redundant': 21, 'n_repeated': 4, 'random_state': 1}",ForestBasedTree,2
3,1,4,2304.739191532135,3.5436270236968994,0.605,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 1}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 35, 'n_classes': 2, 'n_redundant': 21, 'n_repeated': 4, 'random_state': 1}",PrevPaperClassifier,3
