,dataset_id,experiment_id,train_time,pred_time,mse,mae,r2,target_avg,target_var,target_mad,meta_params,data_params,model_name,model_index
0,1,1,0.5497827529907227,0.0013539791107177734,391.9653223459679,15.074608583256346,0.9687010334736411,0.23576335902936918,12369.151355315846,88.6127840183242,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.5, 'random_state': 2}",RandomForestRegressor,0
1,1,2,1.4221415519714355,0.00043845176696777344,75.52217545868186,6.135236044068517,0.9939694511046753,0.23576335902936918,12369.151355315846,88.6127840183242,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.5, 'random_state': 2}",DecisionTreeRegressor,1
2,1,3,57.84838843345642,0.15541863441467285,702.0833185453466,19.777293590746513,0.9439376877670062,0.23576335902936918,12369.151355315846,88.6127840183242,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.5, 'random_state': 2}",ForestBasedTree,2
3,2,4,0.041753530502319336,0.00115203857421875,147.8878627634778,9.180068226610496,0.8923534749629999,-1.687499632711961,1249.2197555428415,28.218379177132658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.5, 'random_state': 2}",RandomForestRegressor,0
4,2,5,0.055992841720581055,0.00023889541625976562,162.60192366467058,9.839742931439302,0.8816432145291913,-1.687499632711961,1249.2197555428415,28.218379177132658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.5, 'random_state': 2}",DecisionTreeRegressor,1
5,2,6,6.028748273849487,0.016045808792114258,313.43282714149575,13.701568217455288,0.7718544710578025,-1.687499632711961,1249.2197555428415,28.218379177132658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.5, 'random_state': 2}",ForestBasedTree,2
6,3,7,0.5244536399841309,0.0017211437225341797,16943.122459686692,103.27177489299244,0.6249141458758922,1.7186905757627047,44993.25270050772,168.84581364123855,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 13000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 2}",RandomForestRegressor,0
7,3,8,0.4277303218841553,0.0005052089691162109,13550.421600654756,92.13719037575072,0.7000215590770549,1.7186905757627047,44993.25270050772,168.84581364123855,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 13000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 2}",DecisionTreeRegressor,1
8,3,9,76.61675691604614,0.20546793937683105,24748.090815305914,124.63946648800508,0.45212821287891114,1.7186905757627047,44993.25270050772,168.84581364123855,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 13000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 2}",ForestBasedTree,2
9,4,10,0.0374298095703125,0.0008544921875,9560.201161251853,78.18142581384532,0.4411461075381651,-13.396025544998446,15250.686983790723,98.402500976101,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 2}",RandomForestRegressor,0
10,4,11,0.0385127067565918,0.000164031982421875,14804.93378552386,98.60218468088013,0.13455849577580115,-13.396025544998446,15250.686983790723,98.402500976101,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 2}",DecisionTreeRegressor,1
11,4,12,3.583627223968506,0.0022118091583251953,14912.273152678506,100.99187869677431,0.12828383459064774,-13.396025544998446,15250.686983790723,98.402500976101,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 10, 'tail_strength': 0.1, 'random_state': 2}",ForestBasedTree,2
12,5,13,0.9068846702575684,0.0012409687042236328,55853.95634157234,188.5754398191495,0.37965095391044557,-2.023102506106558,89565.86766558286,239.32430008151593,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 7000, 'n_features': 50, 'n_informative': 25, 'tail_strength': 0.3, 'random_state': 2}",RandomForestRegressor,0
13,5,14,0.3653700351715088,0.0006949901580810547,75643.6572895377,219.78670564997242,0.15985413181262764,-2.023102506106558,89565.86766558286,239.32430008151593,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 7000, 'n_features': 50, 'n_informative': 25, 'tail_strength': 0.3, 'random_state': 2}",DecisionTreeRegressor,1
14,5,15,47.66831994056702,0.10889863967895508,73936.52250740424,217.70870792823263,0.17881464066479213,-2.023102506106558,89565.86766558286,239.32430008151593,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 7000, 'n_features': 50, 'n_informative': 25, 'tail_strength': 0.3, 'random_state': 2}",ForestBasedTree,2
15,6,16,0.03545331954956055,0.0008554458618164062,157937.7149508135,329.5322954302938,-0.05346613034021863,-5.757345040182274,135393.90098129224,304.2971034679658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.5, 'random_state': 2}",RandomForestRegressor,0
16,6,17,0.04833722114562988,0.0001678466796875,188446.76686186722,332.7487475237895,-0.25696567360698075,-5.757345040182274,135393.90098129224,304.2971034679658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.5, 'random_state': 2}",DecisionTreeRegressor,1
17,6,18,3.149167537689209,0.0017278194427490234,180200.75588310944,306.3571906715412,-0.2019636541131553,-5.757345040182274,135393.90098129224,304.2971034679658,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 100, 'n_features': 100, 'n_informative': 50, 'tail_strength': 0.5, 'random_state': 2}",ForestBasedTree,2
18,7,19,0.10984206199645996,0.0007793903350830078,5252.442637300099,56.45487920032518,0.7813351031875342,-9.3581732199219,24626.747687745636,124.81881478534113,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 700, 'n_features': 50, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 2}",RandomForestRegressor,0
19,7,20,0.09703660011291504,0.00020766258239746094,8489.03839626185,72.73358838230214,0.6465921033057063,-9.3581732199219,24626.747687745636,124.81881478534113,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 700, 'n_features': 50, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 2}",DecisionTreeRegressor,1
20,7,21,6.000428199768066,0.011063575744628906,11373.36124370025,88.02708089363853,0.5265146076791851,-9.3581732199219,24626.747687745636,124.81881478534113,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 700, 'n_features': 50, 'n_informative': 5, 'tail_strength': 0.3, 'random_state': 2}",ForestBasedTree,2
21,8,22,0.2428579330444336,0.0011670589447021484,64332.817085670984,205.48726543840957,0.3257653594635276,8.240707733083546,96637.74273850519,248.30575694046382,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1300, 'n_features': 70, 'n_informative': 35, 'tail_strength': 0.5, 'random_state': 2}",RandomForestRegressor,0
22,8,23,0.11620163917541504,0.0003058910369873047,83601.38800531525,231.60607277728394,0.1238227339702701,8.240707733083546,96637.74273850519,248.30575694046382,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1300, 'n_features': 70, 'n_informative': 35, 'tail_strength': 0.5, 'random_state': 2}",DecisionTreeRegressor,1
23,8,24,12.081955432891846,0.023102760314941406,83406.73359947765,235.68305052301062,0.1258627929836037,8.240707733083546,96637.74273850519,248.30575694046382,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 2}","{'n_samples': 1300, 'n_features': 70, 'n_informative': 35, 'tail_strength': 0.5, 'random_state': 2}",ForestBasedTree,2
