,dataset_id,experiment_id,train_time,pred_time,accuracy,meta_params,data_params,model_name,model_index
0,1,1,0.23774385452270508,0.0015342235565185547,0.6495,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 3}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'n_classes': 4, 'n_redundant': 5, 'n_repeated': 5, 'random_state': 3}",RandomForestClassifier,0
1,1,2,2.1149258613586426,0.0009374618530273438,0.5725,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 3}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'n_classes': 4, 'n_redundant': 5, 'n_repeated': 5, 'random_state': 3}",DecisionTreeClassifier,1
2,1,3,107.40051913261414,0.1553044319152832,0.343,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 3}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'n_classes': 4, 'n_redundant': 5, 'n_repeated': 5, 'random_state': 3}",ForestBasedTree,2
3,1,4,32633.047528982162,73.95534706115723,0.3045,"{'is_classification': True, 'train_test_split': 0.2, 'random_state': 3}","{'n_samples': 10000, 'n_features': 100, 'n_informative': 10, 'n_classes': 4, 'n_redundant': 5, 'n_repeated': 5, 'random_state': 3}",PrevPaperClassifier,3
